rulename diff lwr upr padj
攻撃-皮肉 2.2 -4.91149701935895 9.31149701935896 0.999999225772088
軽蔑-皮肉 2.90000000000002 -4.21149701935894 10.011497019359 0.999714088403602
恐れ-皮肉 3.30000000000004 -3.81149701935891 10.411497019359 0.997172143984448
怒り-皮肉 3.50000000000001 -3.61149701935895 10.611497019359 0.992866427968695
畏怖-皮肉 4.90000000000004 -2.21149701935891 12.011497019359 0.712046019276263
悲観-皮肉 5.9 -1.21149701935895 13.011497019359 0.298933103008516
拒絶-皮肉 6.50000000000001 -0.611497019358939 13.611497019359 0.134892760348196
嫌悪-皮肉 6.59999999999994 -0.511497019359012 13.7114970193589 0.116044489012612
悲しみ-皮肉 6.70000000000005 -0.411497019358904 13.811497019359 0.0993543046062202
憤慨-皮肉 7.79999999999999 0.68850298064104 14.9114970193589 0.0135696317436667
恥辱-皮肉 8.60000000000001 1.48850298064106 15.711497019359 0.00241545318969794
悲憤-皮肉 9.09999999999997 1.98850298064102 16.2114970193589 0.000743154030694138
憎悪-皮肉 9.70000000000001 2.58850298064105 16.811497019359 0.000164989485833877
絶望-皮肉 13.2 6.08850298064107 20.311497019359 5.11583331253007e-09
罪悪感-後悔 0.0999999999999908 -7.01149701935896 7.21149701935894 1
服従-後悔 0.800000000000008 -6.31149701935895 7.91149701935896 1
攻撃-後悔 1.60000000000002 -5.51149701935893 8.71149701935897 0.999999999753547
軽蔑-後悔 2.30000000000003 -4.81149701935892 9.41149701935899 0.99999782946157
恐れ-後悔 2.70000000000006 -4.4114970193589 9.81149701935901 0.999930029761253
怒り-後悔 2.90000000000002 -4.21149701935893 10.011497019359 0.999714088403602
畏怖-後悔 4.30000000000006 -2.8114970193589 11.411497019359 0.904517064651077
悲観-後悔 5.30000000000001 -1.81149701935894 12.411497019359 0.541044326548004
拒絶-後悔 5.90000000000003 -1.21149701935892 13.011497019359 0.298933103008506
嫌悪-後悔 5.99999999999996 -1.111497019359 13.1114970193589 0.265336602571952
悲しみ-後悔 6.10000000000007 -1.01149701935889 13.211497019359 0.234217885328285
憤慨-後悔 7.20000000000001 0.0885029806410564 14.311497019359 0.0427262134395754
恥辱-後悔 8.00000000000003 0.888502980641075 15.111497019359 0.00899069268786212
悲憤-後悔 8.49999999999999 1.38850298064104 15.6114970193589 0.00303077156272991
憎悪-後悔 9.10000000000002 1.98850298064107 16.211497019359 0.000743154030694138
絶望-後悔 12.6 5.48850298064109 19.711497019359 3.59266404403868e-08
服従-罪悪感 0.700000000000017 -6.41149701935894 7.81149701935897 1
攻撃-罪悪感 1.50000000000003 -5.61149701935893 8.61149701935898 0.999999999957035
軽蔑-罪悪感 2.20000000000004 -4.91149701935891 9.311497019359 0.999999225772088
恐れ-罪悪感 2.60000000000007 -4.51149701935889 9.71149701935902 0.999967930017992
怒り-罪悪感 2.80000000000003 -4.31149701935892 9.91149701935899 0.999855081685629
畏怖-罪悪感 4.20000000000007 -2.91149701935889 11.311497019359 0.925182093144838
悲観-罪悪感 5.20000000000002 -1.91149701935893 12.311497019359 0.58482063484615
拒絶-罪悪感 5.80000000000004 -1.31149701935891 12.911497019359 0.334887848934459
嫌悪-罪悪感 5.89999999999997 -1.21149701935899 13.0114970193589 0.298933103008528
悲しみ-罪悪感 6.00000000000007 -1.11149701935888 13.111497019359 0.265336602571913
憤慨-罪悪感 7.10000000000002 -0.0114970193589343 14.211497019359 0.0510194214040935
恥辱-罪悪感 7.90000000000004 0.788502980641084 15.011497019359 0.0110645726822359
悲憤-罪悪感 8.4 1.28850298064105 15.511497019359 0.00379118517493215
憎悪-罪悪感 9.00000000000003 1.88850298064108 16.111497019359 0.000946106499512211
絶望-罪悪感 12.5000000000001 5.3885029806411 19.611497019359 4.94101825010418e-08
攻撃-服従 0.800000000000011 -6.31149701935894 7.91149701935896 1
軽蔑-服従 1.50000000000002 -5.61149701935893 8.61149701935898 0.999999999957035
恐れ-服従 1.90000000000005 -5.21149701935891 9.011497019359 0.999999978328957
怒り-服従 2.10000000000002 -5.01149701935894 9.21149701935897 0.999999744025243
畏怖-服従 3.50000000000005 -3.6114970193589 10.611497019359 0.992866427968694
悲観-服従 4.50000000000001 -2.61149701935895 11.611497019359 0.852915167109528
拒絶-服従 5.10000000000002 -2.01149701935893 12.211497019359 0.628283444836723
嫌悪-服従 5.19999999999995 -1.911497019359 12.3114970193589 0.584820634846183
悲しみ-服従 5.30000000000006 -1.8114970193589 12.411497019359 0.541044326547986
憤慨-服従 6.4 -0.711497019358951 13.511497019359 0.156036112131943
恥辱-服従 7.20000000000002 0.0885029806410671 14.311497019359 0.0427262134395745
悲憤-服従 7.69999999999998 0.588502980641028 14.8114970193589 0.0165828635414753
憎悪-服従 8.30000000000001 1.18850298064106 15.411497019359 0.00472756829758847
絶望-服従 11.8 4.68850298064108 18.911497019359 4.36660438585257e-07
軽蔑-攻撃 0.700000000000014 -6.41149701935894 7.81149701935897 1
恐れ-攻撃 1.10000000000004 -6.01149701935892 8.21149701935899 1
怒り-攻撃 1.3 -5.81149701935895 8.41149701935896 1
畏怖-攻撃 2.70000000000004 -4.41149701935892 9.81149701935899 0.999930029761253
悲観-攻撃 3.7 -3.41149701935896 10.8114970193589 0.984107171096401
拒絶-攻撃 4.30000000000001 -2.81149701935894 11.411497019359 0.904517064651087
嫌悪-攻撃 4.39999999999994 -2.71149701935902 11.5114970193589 0.880432875026048
悲しみ-攻撃 4.50000000000005 -2.61149701935891 11.611497019359 0.852915167109517
憤慨-攻撃 5.59999999999999 -1.51149701935896 12.7114970193589 0.413053936728799
恥辱-攻撃 6.40000000000001 -0.711497019358944 13.511497019359 0.15603611213194
悲憤-攻撃 6.89999999999997 -0.211497019358983 14.0114970193589 0.071829045587668
憎悪-攻撃 7.5 0.38850298064105 14.611497019359 0.0244947822330989
絶望-攻撃 11 3.88850298064107 18.111497019359 4.68655059659984e-06
恐れ-軽蔑 0.400000000000023 -6.71149701935893 7.51149701935898 1
怒り-軽蔑 0.599999999999991 -6.51149701935896 7.71149701935894 1
畏怖-軽蔑 2.00000000000002 -5.11149701935893 9.11149701935898 0.999999922081191
悲観-軽蔑 2.99999999999998 -4.11149701935897 10.1114970193589 0.999460972623813
拒絶-軽蔑 3.6 -3.51149701935896 10.711497019359 0.989195863592359
嫌悪-軽蔑 3.69999999999992 -3.41149701935903 10.8114970193589 0.984107171096405
悲しみ-軽蔑 3.80000000000003 -3.31149701935892 10.911497019359 0.977254591565583
憤慨-軽蔑 4.89999999999998 -2.21149701935898 12.0114970193589 0.712046019276289
恥辱-軽蔑 5.7 -1.41149701935896 12.8114970193589 0.373013931413201
悲憤-軽蔑 6.19999999999996 -0.911497019358997 13.3114970193589 0.205634473129336
憎悪-軽蔑 6.79999999999999 -0.311497019358963 13.9114970193589 0.0846696990476566
絶望-軽蔑 10.3 3.18850298064106 17.411497019359 3.34656734497507e-05
怒り-恐れ 0.199999999999967 -6.91149701935899 7.31149701935892 1
畏怖-恐れ 1.6 -5.51149701935895 8.71149701935895 0.999999999753547
悲観-恐れ 2.59999999999996 -4.51149701935899 9.71149701935891 0.999967930017992
拒絶-恐れ 3.19999999999997 -3.91149701935898 10.3114970193589 0.998309128953689
嫌悪-恐れ 3.2999999999999 -3.81149701935905 10.4114970193589 0.99717214398445
悲しみ-恐れ 3.40000000000001 -3.71149701935894 10.511497019359 0.99543386131004
憤慨-恐れ 4.49999999999995 -2.611497019359 11.6114970193589 0.852915167109544
恥辱-恐れ 5.29999999999997 -1.81149701935898 12.4114970193589 0.541044326548024
悲憤-恐れ 5.79999999999993 -1.31149701935902 12.9114970193589 0.334887848934498
憎悪-恐れ 6.39999999999997 -0.711497019358987 13.5114970193589 0.15603611213195
絶望-恐れ 9.89999999999999 2.78850298064103 17.0114970193589 9.78800362273491e-05
畏怖-怒り 1.40000000000003 -5.71149701935892 8.51149701935899 0.999999999993703
悲観-怒り 2.39999999999999 -4.71149701935896 9.51149701935894 0.999994326387736
拒絶-怒り 3.00000000000001 -4.11149701935895 10.111497019359 0.999460972623813
嫌悪-怒り 3.09999999999993 -4.01149701935902 10.2114970193589 0.999026091910583
悲しみ-怒り 3.20000000000004 -3.91149701935891 10.311497019359 0.998309128953689
憤慨-怒り 4.29999999999999 -2.81149701935897 11.4114970193589 0.904517064651093
恥辱-怒り 5.1 -2.01149701935895 12.211497019359 0.628283444836731
悲憤-怒り 5.59999999999997 -1.51149701935899 12.7114970193589 0.413053936728809
憎悪-怒り 6.2 -0.911497019358954 13.311497019359 0.205634473129325
絶望-怒り 9.70000000000002 2.58850298064107 16.811497019359 0.000164989485833544
悲観-畏怖 0.999999999999957 -6.111497019359 8.11149701935891 1
拒絶-畏怖 1.59999999999997 -5.51149701935898 8.71149701935893 0.999999999753547
嫌悪-畏怖 1.6999999999999 -5.41149701935905 8.81149701935885 0.999999998767536
悲しみ-畏怖 1.80000000000001 -5.31149701935895 8.91149701935896 0.999999994541424
憤慨-畏怖 2.89999999999995 -4.211497019359 10.0114970193589 0.999714088403603
恥辱-畏怖 3.69999999999997 -3.41149701935898 10.8114970193589 0.984107171096403
悲憤-畏怖 4.19999999999993 -2.91149701935902 11.3114970193589 0.925182093144864
憎悪-畏怖 4.79999999999997 -2.31149701935899 11.9114970193589 0.751270110201106
絶望-畏怖 8.29999999999999 1.18850298064103 15.4114970193589 0.00472756829758836
拒絶-悲観 0.600000000000016 -6.51149701935894 7.71149701935897 1
嫌悪-悲観 0.699999999999942 -6.41149701935901 7.8114970193589 1
悲しみ-悲観 0.80000000000005 -6.3114970193589 7.911497019359 1
憤慨-悲観 1.9 -5.21149701935896 9.01149701935895 0.999999978328957
恥辱-悲観 2.70000000000001 -4.41149701935894 9.81149701935897 0.999930029761253
悲憤-悲観 3.19999999999997 -3.91149701935898 10.3114970193589 0.998309128953689
憎悪-悲観 3.80000000000001 -3.31149701935895 10.911497019359 0.977254591565585
絶望-悲観 7.30000000000003 0.188502980641076 14.411497019359 0.0356348518122059
嫌悪-拒絶 0.0999999999999268 -7.01149701935903 7.21149701935888 1
悲しみ-拒絶 0.200000000000035 -6.91149701935892 7.31149701935899 1
憤慨-拒絶 1.29999999999998 -5.81149701935897 8.41149701935893 1
恥辱-拒絶 2.1 -5.01149701935896 9.21149701935895 0.999999744025243
悲憤-拒絶 2.59999999999996 -4.51149701935899 9.71149701935891 0.999967930017992
憎悪-拒絶 3.19999999999999 -3.91149701935896 10.3114970193589 0.998309128953689
絶望-拒絶 6.70000000000001 -0.41149701935894 13.811497019359 0.099354304606226
悲しみ-嫌悪 0.100000000000108 -7.01149701935885 7.21149701935906 1
憤慨-嫌悪 1.20000000000005 -5.9114970193589 8.31149701935901 1
恥辱-嫌悪 2.00000000000007 -5.11149701935888 9.11149701935902 0.999999922081191
悲憤-嫌悪 2.50000000000003 -4.61149701935892 9.61149701935899 0.999986099690608
憎悪-嫌悪 3.10000000000007 -4.01149701935889 10.211497019359 0.999026091910582
絶望-嫌悪 6.60000000000009 -0.511497019358867 13.711497019359 0.116044489012585
憤慨-悲しみ 1.09999999999994 -6.01149701935901 8.2114970193589 1
恥辱-悲しみ 1.89999999999996 -5.21149701935899 9.01149701935892 0.999999978328957
悲憤-悲しみ 2.39999999999992 -4.71149701935903 9.51149701935888 0.999994326387736
憎悪-悲しみ 2.99999999999996 -4.111497019359 10.1114970193589 0.999460972623813
絶望-悲しみ 6.49999999999998 -0.611497019358975 13.6114970193589 0.134892760348202
恥辱-憤慨 0.800000000000018 -6.31149701935894 7.91149701935897 1
悲憤-憤慨 1.29999999999998 -5.81149701935897 8.41149701935893 1
憎悪-憤慨 1.90000000000001 -5.21149701935894 9.01149701935897 0.999999978328957
絶望-憤慨 5.40000000000003 -1.71149701935892 12.511497019359 0.49749529667409
悲憤-恥辱 0.499999999999961 -6.61149701935899 7.61149701935891 1
憎悪-恥辱 1.09999999999999 -6.01149701935896 8.21149701935895 1
絶望-恥辱 4.60000000000002 -2.51149701935894 11.711497019359 0.822060278336251
憎悪-悲憤 0.600000000000033 -6.51149701935892 7.71149701935899 1
絶望-悲憤 4.10000000000005 -3.0114970193589 11.211497019359 0.942546091107901
絶望-憎悪 3.50000000000002 -3.61149701935893 10.611497019359 0.992866427968695
